raf_numero;aue_raisonsociale;aue_adresse;aue_codepostal;aue_commune;dpt_id;aue_siteinternet;aue_permis1euro_flag;aue_labelqualite_flag;aue_ecoleasso_flag;aue_aac_flag;aue_cs_flag;A_flag;A1_flag;A2_flag;B_flag;BE_flag;C_flag;C1_flag;CE_flag;C1E_flag;D_flag;D1_flag;DE_flag;D1E_flag;A_taux_1pra;A_taux_xpra;B_taux_1pra;B_taux_1pra_aac;B_taux_1pra_cs;B_taux_xpra;CD_taux_1pra;CD_taux_xpra;aue_enligne_flag
E1408800020;AUTO ECOLE JEN;5 RUE CLEMENCEAU;88700;RAMBERVILLERS;88;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408800030;ECF;93 GRANDE RUE;88340;LE VAL-D'AJOL;88;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408800050;CL2S CHATENOIS;4 TER RUE DE LORRAINE;88170;CHATENOIS;88;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408800060;E.C.F.;82 RUE CHARLES DE GAULLES;88200;REMIREMONT;88;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408800080;A.E. LAMBERT;12 BOULEVARD THIERS;88200;REMIREMONT;88;;false;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408800090;ECOLE DE CONDUITE;133 RUE MARECHAL FOCH;88800;VITTEL;88;;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408800100;LAC;12B AVENUE DU 19 NOVEMBRE;88400;GERARDMER;88;;false;false;false;false;false;false;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408800120;THIB'AUTO-ECOLE;2 PLACE CARITEY;88120;VAGNEY;88;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408900040;AUTO ECOLE BKR;19 PROMENADE DES CHAMPS PLAISANTS LOGT 926;89100;SENS;89;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408900060;AUTO ECOLE KIWI;43 RUE DE LA REPUBLIQUE;89190;BAGNEAUX;89;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409100050;ECFR D EGLY;16 / 18 RUE MOLIERE;91520;EGLY;91;;true;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409100120;DU CENTRE;26 BIS RUE SAINT PIERRE;91410;DOURDAN;91;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409100130;AVM CONDUITE;212 AV HENRI BARBUSE;91270;VIGNEUX-SUR-SEINE;91;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409100150;MC BRETIGNY;18 rue etienne d'Orves;91220;BRETIGNY-SUR-ORGE;91;;true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409100210;FLEURY CONDUITE;67 RUE ROSA PARKS;91700;FLEURY-MEROGIS;91;;true;false;false;false;false;false;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409100230;VILLEBON CONDUITE;40 AVENUE DU GENERAL DE GAULLE;91140;VILLEBON-SUR-YVETTE;91;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409100250;CITYZEN CONDUITE;RUE GUSTAVE CAILLEBOTTE C.C LES JARDINS DE CORCY;91330;YERRES;91;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409100290;ESR;6 AVE DE LA COUR DE FRANCE;91260;JUVISY-SUR-ORGE;91;;true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409200080;MOTO TEAM 92;45 AVENUE ARISTIDE BRIAND;92160;ANTONY;92;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409200160;INRIS GARE DE CLICHY LEVALLOIS;1 RUE HENRI BARBUSSE;92110;CLICHY;92;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409200180;CFCP AUTO ECOLE NEUILLY;13 RUE PAUL CHATROUSSE;92200;NEUILLY-SUR-SEINE;92;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409200190;SARL DE L'EMBRANCHEMENT;10 AVENUE DE LA LIBERTE;92400;COURBEVOIE;92;;false;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409200200;CFR COLOMBES CENTRE;4 RUE DE LA REINE HENRIETTE;92700;COLOMBES;92;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409200210;CFR COLOMBES GARE;3 RUE DU 8 MAI 1945;92700;COLOMBES;92;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409200220;EASY DRIVE CLAMART;5 RUE DE BRETAGNE;92140;CLAMART;92;;false;false;false;false;false;true;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409200230;MONNERET FORMATION;118 ROUTE DU PAVE DES GARDES;92190;MEUDON;92;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409200240;AUTO-ECOLE 12;97 AVENUE DE LA REPUBLIQUE;92210;SAINT-CLOUD;92;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409200250;AUTO ECOLE NEWTON;16 RUE PASTEUR;92300;LEVALLOIS-PERRET;92;;false;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409300010;AUTO ECOLE CENTRALE PERMIS;143, rue Gabriel Péri;93200;SAINT-DENIS;93;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409300020;AUTO ECOLE THEO;152, boulevard Théophile Sueur;93100;MONTREUIL;93;;false;false;false;false;false;false;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409300100;AUTO MOTO ECOLE L'ILO;74, avenue d'Enghien;93800;EPINAY-SUR-SEINE;93;;false;false;false;false;false;true;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409300130;AUTO ECOLE FEU VERT;7, rue Hoche;93500;PANTIN;93;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409300200;AUTO-ECOLE PLACE JOFFRE;1 RUE MAURICE BERNARD;93700;DRANCY;93;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409300240;AUTO-ECOLE DE LA GARE;12, boulevard de la République;93130;NOISY-LE-SEC;93;;false;false;false;false;false;true;true;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409300260;NVR;32, rue Paul Eluard;93200;SAINT-DENIS;93;;true;false;false;false;false;true;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409300290;AUTO-ECOLE START PERMIS;90, avenue de Livry;93270;SEVRAN;93;;true;true;false;false;false;false;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409300300;AUTO ECOLE INRI'S SAINT DENIS;8, allée de l'Ile de France;93200;SAINT-DENIS;93;;false;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409300310;AUTO ECOLE ESPACE PERMIS;134, avenue de la République;93300;AUBERVILLIERS;93;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409300370;AUTO-ECOLE BAGNOLET;93, rue Robespierre;93170;BAGNOLET;93;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409400040;ECOLE DE CONDUITE NOGENTAISE;49 BOULEVARD DE STRASBOURG;94130;NOGENT-SUR-MARNE;94;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409400070;L ECOLE DU SCOOTER;31 RUE DU PONT DE CRETEIL;94100;SAINT-MAUR-DES-FOSSES;94;;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409400130;AUTO-ECOLE 2R;75 AVENUE GEORGES GOSNAT;94200;IVRY-SUR-SEINE;94;;false;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409500030;CER GARE SAINT GRATIEN;3 RUE DU MARECHAL JUIN;95210;SAINT-GRATIEN;95;;true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409500050;gare saint gratien;19 BLD DE LA GARE;95210;SAINT-GRATIEN;95;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409500060;AUTO ECOLE DU TRAM;78 RUE DE PONTOISE;95870;BEZONS;95;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409500070;EC HVO;2 RUE ETIENNE DOLET;95340;PERSAN;95;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409500100;Mirabeau;61 AVENUE DE PARIS;95230;SOISY-SOUS-MONTMORENCY;95;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409500150;AUTO ECOLE EVAN;91 BLD PAUL VAILLANT COUTURIER;95190;GOUSSAINVILLE;95;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409500160;coach permis 95;10 BLD CHARLES DE GAULLE;95110;SANNOIS;95;;true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409500170;IFA AUTO ECOLE;2 RUE DE LA LUNE CORAIL;95800;CERGY;95;;false;false;false;false;false;true;true;true;true;true;true;true;true;false;true;false;false;false;0;0;0;0;0;0;0;0;false
E1409500180;IFA AUTO ECOLE;18 AVENUE BERNARD HIRSH;95000;CERGY;95;;false;false;false;false;false;true;true;true;true;true;true;false;true;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409500200;SARL Automedon;8 PLACE FRANCOIS TRUFFAUT;95210;SAINT-GRATIEN;95;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409500230;AUTO MOTO COLLOT;39 RUE ARISTIDE BRIAND;95520;OSNY;95;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409500240;auto moto collot;26 RUE SAINT LAZARE;95290;L'ISLE-ADAM;95;;true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409500290;AUTO ECOLE DU CENTRE HERBLAY;5 RUE DE CONFLANS;95220;HERBLAY;95;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409500340;CENTRE DE CONDUITE D'ORGEMONT;240 ROUTE D'ENGHIEN;95100;ARGENTEUIL;95;;false;false;false;false;false;false;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409500370;ARNOUVILLE AUTO ECOLE;66 RUE JEAN JAURES;95400;ARNOUVILLE-LES-GONESSE;95;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1409500440;F-P-C;1 RUE GALLIENI;95240;CORMEILLES-EN-PARISIS;95;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497100010;CAFCA ENERGIE;LES JARDINS DE HOUELBOURG BLD MARQUISAT ZONE INDUSTRIELLE DE JARRY;97122;BAIE-MAHAULT;971;;false;true;false;false;false;false;false;false;true;true;true;true;true;true;true;true;true;true;0;0;0;0;0;0;0;0;false
E1497100020;CFR ROSAN CALIFER;370 CITE ARTISANALE LOCAL N°2   IMMEUBLE PALMIER;97123;BAILLIF;971;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497100030;L'UNIVERSITE DE LA CONDUITE;10 RUE ALSACE LORRAINE;97110;POINTE-A-PITRE;971;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497100050;CAP 9.7.1;9 RUE VICTOR HUGO;97180;SAINTE-ANNE;971;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497100100;AUTO ECOLE FLASH CONDUITE;150 BOULEVARD MAURICE HATCHI;97119;VIEUX-HABITANTS;971;;false;false;false;false;false;false;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497100120;MB CONDUITE;42 RUE JEANNE D ARC;97160;LE MOULE;971;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497100130;FORMATRANS;VIEUX-BOURG;97139;LES ABYMES;971;;false;false;false;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;0;0;0;0;0;0;0;0;false
E1497100150;FC971;TOUR FAIDHERBE III;97110;POINTE-A-PITRE;971;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497100160;AUTO-ECOLE GARE ROUTIERE DE BERGEVIN;101 RESIDENCE PIERRE ANTONIUS BERGEVIN;97110;POINTE-A-PITRE;971;https://www.auto-ecole-gare-routiere-bergevin.com/;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497200010;AUTO ECOLE SAINT CHRISTOPHE;12, rue Saint-Christophe;97200;FORT-DE-FRANCE;972;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497200020;WILLIAM'S AUTO ECOLE;15, rue du Père-Marchand;97222;BELLEFONTAINE;972;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497200050;CARS AUTO ECOLE;1, rue Joseph-Lagrosillière;97224;DUCOS;972;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497200060;AUTO MOTO ECOLE BW;4, av. des Caraïbes;97200;FORT-DE-FRANCE;972;;false;false;false;false;false;false;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497300010;Auto-école ECA;29, impasse Cassiopée. Res les 3 monts. Local A15b;97300;CAYENNE;973;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497300020;Auto-école MARCIUS;22A, rue Guynemer;97320;SAINT-LAURENT-DU-MARONI;973;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497300050;DYN CONDUITE;13 rue Digue Ronjon;97300;CAYENNE;973;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497400030;DE TAN ROUGE;367 BIS CHEMIN TAN ROUGE ST GILLES LES HAUTS;97435;SAINT-PAUL;974;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497400040;ECP CONDUITE;64 AVENUE RAYMOND BARRE;97427;L'ETANG-SALE;974;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497400050;NICOLAS AUTO ECOLE;19 RUE DU STADE;97429;PETITE-ILE;974;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497400060;PAYET GERARD;2 RUE DU DOCTEUR SCHWEITZER LA RIVIERE;97421;SAINT-LOUIS;974;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497400090;AVENIR;8 B RUE ADRIEN LAGOURGUE PITON SAINT LEU;97424;SAINT-LEU;974;;true;true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497400120;BERNARD;45 RUE DU PERE MAÎTRE;97432;SAINT-PIERRE;974;;false;false;false;false;false;false;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497400160;ECP;25 RUE GASTON CROCHET;97431;LA PLAINE-DES-PALMISTES;974;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497400180;CENTHOR;21 RUE JOSEPH HUBERT;97435;SAINT-PAUL;974;;false;true;false;false;false;false;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497400210;EF CONDUITE ST JOSEPH;171 RUE RAPHAEL BABET;97480;SAINT-JOSEPH;974;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497400220;FUN DRIVE 97490;99 AVENUE DE LATTRE DE TASSIGNY;97490;SAINT-DENIS;974;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497400260;NOURBY LES LATANIERS;167 BIS RUE GENERAL DE GAULLE SIDR CAMP JACQUOT PORTE 9001;97400;SAINT-DENIS;974;;false;false;false;false;false;true;true;true;true;false;true;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497400290;OTI PERMIS;81 RUE ARCHAMBAUD;97410;SAINT-PIERRE;974;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497400330;JEANNITO MARIANNE DIT GERARD AE MOUFIA;18 D RESIDENCE RAMASSAMY 14 ROUTE DU MOUFIA;97490;SAINT-DENIS;974;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497400340;E.M CONDUITE;14 RUE DESBASSYNS RIVIERE DES PLUIES;97438;SAINTE-MARIE;974;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497400350;EM CONDUITE;7 LOTISSEMENT BENGALIS BRAS FUSIL;97470;SAINT-BENOIT;974;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497400360;CFPC GEORGES HOAREAU;39 RUE DE LA PEPINIERE 2 A LA MARE;97438;SAINTE-MARIE;974;;false;false;false;false;false;true;true;true;true;true;true;false;true;false;true;false;false;false;0;0;0;0;0;0;0;0;false
E1497400390;LE JAGUAR;26 BIS BOULEVARD DE LA PROVIDENCE RESIDENCE SAMARCANDE LOCAL 72 A;97400;SAINT-DENIS;974;;true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497400400;PAYET GERARD;95 RUE VOLTAIRE  LES MAKES;97421;SAINT-LOUIS;974;;false;false;false;false;false;false;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1497400410;ANDRIANA AUTO ECOLE ELLY;28 BOULEVARD MICHEL DEBRE;97430;LE TAMPON;974;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
